Tier,Level,ItemId,Name,Rank,Subcategory,ItemType,JobGroup,EquipSlot
A,70,12594,"Carrion Face",45,"Helm","Armor","GroupMagickRanged","ArmorHead"
A,70,12595,"Carrion Face",45,"Helm","Armor","GroupMagickRanged","ArmorHead"
A,70,12652,"Hood of Concealment",45,"Helm","Armor","GroupLight","ArmorHead"
A,70,12653,"Hood of Concealment",45,"Helm","Armor","GroupLight","ArmorHead"
A,70,12654,"Hood of Concealment",45,"Helm","Armor","GroupLight","ArmorHead"
A,70,12655,"Hood of Concealment",45,"Helm","Armor","GroupLight","ArmorHead"
A,70,12562,"Predator Head",45,"Helm","Armor","GroupHeavy","ArmorHead"
A,70,12563,"Predator Head",45,"Helm","Armor","GroupHeavy","ArmorHead"
A,70,12564,"Predator Head",45,"Helm","Armor","GroupHeavy","ArmorHead"
A,70,12565,"Predator Head",45,"Helm","Armor","GroupHeavy","ArmorHead"
A,70,12622,"Scholarly Eye",45,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,70,12623,"Scholarly Eye",45,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,70,12624,"Scholarly Eye",45,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,70,12625,"Scholarly Eye",45,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,70,13109,"Dragon Hide Vest",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,70,13110,"Dragon Hide Vest",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,70,13111,"Dragon Hide Vest",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,70,13112,"Dragon Hide Vest",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,70,13149,"Black Bandages",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,70,13150,"Black Bandages",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,70,13151,"Black Bandages",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,70,13152,"Black Bandages",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,70,12969,"Carrion Greaves",45,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,70,12970,"Carrion Greaves",45,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,70,12971,"Carrion Greaves",45,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,70,12972,"Carrion Greaves",45,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,70,13029,"Mail of Concealment",45,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,70,13030,"Mail of Concealment",45,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,70,13031,"Mail of Concealment",45,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,70,13032,"Mail of Concealment",45,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,70,12939,"Predator Cuisses",45,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,70,12940,"Predator Cuisses",45,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,70,12941,"Predator Cuisses",45,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,70,12942,"Predator Cuisses",45,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,70,12999,"Scholarly Cuisses",45,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,70,13000,"Scholarly Cuisses",45,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,70,13001,"Scholarly Cuisses",45,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,70,13002,"Scholarly Cuisses",45,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,70,13189,"Cryptid Mantle",45,"Overwear","Armor","All","Overwear"
A,70,13190,"Cryptid Mantle",45,"Overwear","Armor","All","Overwear"
A,70,13191,"Cryptid Mantle",45,"Overwear","Armor","All","Overwear"
A,70,13192,"Cryptid Mantle",45,"Overwear","Armor","All","Overwear"
A,70,12502,"Ataraxia",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,70,12503,"Ataraxia",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,70,12504,"Ataraxia",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,70,12505,"Ataraxia",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,70,12222,"Radiant String",45,"Bow","Weapon","Hunter","WepMain"
A,70,12223,"Radiant String",45,"Bow","Weapon","Hunter","WepMain"
A,70,12224,"Radiant String",45,"Bow","Weapon","Hunter","WepMain"
A,70,12225,"Radiant String",45,"Bow","Weapon","Hunter","WepMain"
A,70,12137,"Crisis Cleaver",45,"Dagger","Weapon","Seeker","WepMain"
A,70,12138,"Crisis Cleaver",45,"Dagger","Weapon","Seeker","WepMain"
A,70,12139,"Crisis Cleaver",45,"Dagger","Weapon","Seeker","WepMain"
A,70,12140,"Crisis Cleaver",45,"Dagger","Weapon","Seeker","WepMain"
A,70,12277,"Magna Dux",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,70,12278,"Magna Dux",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,70,12279,"Magna Dux",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,70,12280,"Magna Dux",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,70,12047,"Immortal Glory",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,70,12048,"Immortal Glory",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,70,12049,"Immortal Glory",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,70,12050,"Immortal Glory",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,70,11962,"Gallant Figure",45,"Greatsword","Weapon","Warrior","WepMain"
A,70,11963,"Gallant Figure",45,"Greatsword","Weapon","Warrior","WepMain"
A,70,11964,"Gallant Figure",45,"Greatsword","Weapon","Warrior","WepMain"
A,70,11965,"Gallant Figure",45,"Greatsword","Weapon","Warrior","WepMain"
A,70,14783,"Clear Stream",45,"Lance","Weapon","SpiritLancer","WepMain"
A,70,14784,"Clear Stream",45,"Lance","Weapon","SpiritLancer","WepMain"
A,70,14785,"Clear Stream",45,"Lance","Weapon","SpiritLancer","WepMain"
A,70,14786,"Clear Stream",45,"Lance","Weapon","SpiritLancer","WepMain"
A,70,12362,"Religious Dragoon",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,70,12363,"Religious Dragoon",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,70,12364,"Religious Dragoon",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,70,12365,"Religious Dragoon",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,70,20046,"Magias Sword",45,"Magick Sword","Weapon","HighScepter","WepMain"
A,70,12082,"Conscience Torch",45,"Rod","Weapon","ShieldSage","WepSub"
A,70,12083,"Conscience Torch",45,"Rod","Weapon","ShieldSage","WepSub"
A,70,12084,"Conscience Torch",45,"Rod","Weapon","ShieldSage","WepSub"
A,70,12085,"Conscience Torch",45,"Rod","Weapon","ShieldSage","WepSub"
A,70,11907,"Immaculate Guard",45,"Shield","Weapon","Fighter","WepSub"
A,70,11908,"Immaculate Guard",45,"Shield","Weapon","Fighter","WepSub"
A,70,11909,"Immaculate Guard",45,"Shield","Weapon","Fighter","WepSub"
A,70,11910,"Immaculate Guard",45,"Shield","Weapon","Fighter","WepSub"
A,70,12447,"Reviving",45,"Staff","Weapon","Priest","WepMain"
A,70,12448,"Reviving",45,"Staff","Weapon","Priest","WepMain"
A,70,12449,"Reviving",45,"Staff","Weapon","Priest","WepMain"
A,70,12450,"Reviving",45,"Staff","Weapon","Priest","WepMain"
A,70,11872,"Sacred Succeed",45,"Sword","Weapon","Fighter","WepMain"
A,70,11873,"Sacred Succeed",45,"Sword","Weapon","Fighter","WepMain"
A,70,11874,"Sacred Succeed",45,"Sword","Weapon","Fighter","WepMain"
A,70,11875,"Sacred Succeed",45,"Sword","Weapon","Fighter","WepMain"
A,70,15208,"Duke Gloves (Dark Night)",55,"Arm Armor","Armor","All","ArmorArm"
A,70,14998,"Duke Armor (Dark Night)",55,"Body Armor","Armor","All","ArmorBody"
A,70,15188,"Duke Wear (Dark Night)",55,"Inner Body Clothing","Armor","All","ClothingBody"
A,70,15559,"Duke Legs (Dark Night)",55,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,70,15369,"Duke Cuisses (Dark Night)",55,"Leg Armor","Armor","All","ArmorLeg"
A,70,16518,"Roaring Blaze Scale Wand",55,"Archistaff","Weapon","Sorcerer","WepMain"
A,70,16510,"Roaring Blaze Scale Bow",55,"Bow","Weapon","Hunter","WepMain"
A,70,16508,"Roaring Blaze Scale Daggers",55,"Dagger","Weapon","Seeker","WepMain"
A,70,16512,"Roaring Blaze Scale Hands",55,"Gauntlet","Weapon","Alchemist","WepMain"
A,70,16506,"Roaring Blaze Scale Guard",55,"Greatshield","Weapon","ShieldSage","WepMain"
A,70,16504,"Roaring Blaze Scale Blade",55,"Greatsword","Weapon","Warrior","WepMain"
A,70,16520,"Roaring Blaze Scale Spear",55,"Lance","Weapon","SpiritLancer","WepMain"
A,70,16514,"Roaring Blaze Scale Shooter",55,"Magick Bow","Weapon","ElementArcher","WepMain"
A,70,16516,"Roaring Blaze Scale Staff",55,"Staff","Weapon","Priest","WepMain"
A,70,16502,"Roaring Blaze Scale Sword",55,"Sword","Weapon","Fighter","WepMain"
A,72,13059,"Admire Hands",45,"Arm Armor","Armor","All","ArmorArm"
A,72,13060,"Admire Hands",45,"Arm Armor","Armor","All","ArmorArm"
A,72,13061,"Admire Hands",45,"Arm Armor","Armor","All","ArmorArm"
A,72,13062,"Admire Hands",45,"Arm Armor","Armor","All","ArmorArm"
A,72,13049,"Red Dragon Scale Coat",45,"Body Armor","Armor","All","ArmorBody"
A,72,13050,"Red Dragon Scale Coat",45,"Body Armor","Armor","All","ArmorBody"
A,72,13051,"Red Dragon Scale Coat",45,"Body Armor","Armor","All","ArmorBody"
A,72,13052,"Red Dragon Scale Coat",45,"Body Armor","Armor","All","ArmorBody"
A,72,13039,"Flying Dragon Circlet",45,"Helm","Armor","All","ArmorHead"
A,72,13040,"Flying Dragon Circlet",45,"Helm","Armor","All","ArmorHead"
A,72,13041,"Flying Dragon Circlet",45,"Helm","Armor","All","ArmorHead"
A,72,13042,"Flying Dragon Circlet",45,"Helm","Armor","All","ArmorHead"
A,72,15149,"Questing Tunic",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,72,15150,"Questing Tunic",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,72,15151,"Questing Tunic",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,72,15152,"Questing Tunic",45,"Inner Body Clothing","Armor","All","ClothingBody"
A,72,15520,"Questing Banded",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,72,15521,"Questing Banded",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,72,15522,"Questing Banded",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,72,15523,"Questing Banded",45,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,72,13069,"Foreign Waistguard",45,"Leg Armor","Armor","All","ArmorLeg"
A,72,13070,"Foreign Waistguard",45,"Leg Armor","Armor","All","ArmorLeg"
A,72,13071,"Foreign Waistguard",45,"Leg Armor","Armor","All","ArmorLeg"
A,72,13072,"Foreign Waistguard",45,"Leg Armor","Armor","All","ArmorLeg"
A,72,15570,"Crimson Cloak",45,"Overwear","Armor","All","Overwear"
A,72,15571,"Crimson Cloak",45,"Overwear","Armor","All","Overwear"
A,72,15572,"Crimson Cloak",45,"Overwear","Armor","All","Overwear"
A,72,15573,"Crimson Cloak",45,"Overwear","Armor","All","Overwear"
A,72,14688,"Wand of Tribe",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,72,14689,"Wand of Tribe",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,72,14690,"Wand of Tribe",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,72,14691,"Wand of Tribe",45,"Archistaff","Weapon","Sorcerer","WepMain"
A,72,14513,"Bow of Tribe",45,"Bow","Weapon","Hunter","WepMain"
A,72,14514,"Bow of Tribe",45,"Bow","Weapon","Hunter","WepMain"
A,72,14515,"Bow of Tribe",45,"Bow","Weapon","Hunter","WepMain"
A,72,14516,"Bow of Tribe",45,"Bow","Weapon","Hunter","WepMain"
A,72,14463,"Dagger of Tribe",45,"Dagger","Weapon","Seeker","WepMain"
A,72,14464,"Dagger of Tribe",45,"Dagger","Weapon","Seeker","WepMain"
A,72,14465,"Dagger of Tribe",45,"Dagger","Weapon","Seeker","WepMain"
A,72,14466,"Dagger of Tribe",45,"Dagger","Weapon","Seeker","WepMain"
A,72,14563,"Gauntlet of Tribe",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,72,14564,"Gauntlet of Tribe",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,72,14565,"Gauntlet of Tribe",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,72,14566,"Gauntlet of Tribe",45,"Gauntlet","Weapon","Alchemist","WepMain"
A,72,14373,"Wall of Tribe",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,72,14374,"Wall of Tribe",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,72,14375,"Wall of Tribe",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,72,14376,"Wall of Tribe",45,"Greatshield","Weapon","ShieldSage","WepMain"
A,72,11917,"Breaker of Tribe",45,"Greatsword","Weapon","Warrior","WepMain"
A,72,11918,"Breaker of Tribe",45,"Greatsword","Weapon","Warrior","WepMain"
A,72,11919,"Breaker of Tribe",45,"Greatsword","Weapon","Warrior","WepMain"
A,72,11920,"Breaker of Tribe",45,"Greatsword","Weapon","Warrior","WepMain"
A,72,14788,"Spear of Tribe",45,"Lance","Weapon","SpiritLancer","WepMain"
A,72,14789,"Spear of Tribe",45,"Lance","Weapon","SpiritLancer","WepMain"
A,72,14790,"Spear of Tribe",45,"Lance","Weapon","SpiritLancer","WepMain"
A,72,14791,"Spear of Tribe",45,"Lance","Weapon","SpiritLancer","WepMain"
A,72,14588,"Spell of Tribe",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,72,14589,"Spell of Tribe",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,72,14590,"Spell of Tribe",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,72,14591,"Spell of Tribe",45,"Magick Bow","Weapon","ElementArcher","WepMain"
A,72,14423,"Rod of Tribe",45,"Rod","Weapon","ShieldSage","WepSub"
A,72,14424,"Rod of Tribe",45,"Rod","Weapon","ShieldSage","WepSub"
A,72,14425,"Rod of Tribe",45,"Rod","Weapon","ShieldSage","WepSub"
A,72,14426,"Rod of Tribe",45,"Rod","Weapon","ShieldSage","WepSub"
A,72,14308,"Shield of Tribe",45,"Shield","Weapon","Fighter","WepSub"
A,72,14309,"Shield of Tribe",45,"Shield","Weapon","Fighter","WepSub"
A,72,14310,"Shield of Tribe",45,"Shield","Weapon","Fighter","WepSub"
A,72,14311,"Shield of Tribe",45,"Shield","Weapon","Fighter","WepSub"
A,72,14638,"Staff of Tribe",45,"Staff","Weapon","Priest","WepMain"
A,72,14639,"Staff of Tribe",45,"Staff","Weapon","Priest","WepMain"
A,72,14640,"Staff of Tribe",45,"Staff","Weapon","Priest","WepMain"
A,72,14641,"Staff of Tribe",45,"Staff","Weapon","Priest","WepMain"
A,72,14258,"Sword of Tribe",45,"Sword","Weapon","Fighter","WepMain"
A,72,14259,"Sword of Tribe",45,"Sword","Weapon","Fighter","WepMain"
A,72,14260,"Sword of Tribe",45,"Sword","Weapon","Fighter","WepMain"
A,72,14261,"Sword of Tribe",45,"Sword","Weapon","Fighter","WepMain"
A,75,18495,"Volcanic Gloves",1,"Arm Armor","Armor","All","ArmorArm"
A,75,18490,"Volcanic Color",1,"Body Armor","Armor","All","ArmorBody"
A,75,18485,"Volcanic Sparkle",1,"Helm","Armor","All","ArmorHead"
A,75,18500,"Volcanic High Boots",1,"Leg Armor","Armor","All","ArmorLeg"
A,75,15289,"Continent Arms",50,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
A,75,15290,"Continent Arms",50,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
A,75,15291,"Continent Arms",50,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
A,75,15292,"Continent Arms",50,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
A,75,15219,"Executioner's Arm Covers",50,"Arm Armor","Armor","GroupHeavy","ArmorArm"
A,75,15220,"Executioner's Arm Covers",50,"Arm Armor","Armor","GroupHeavy","ArmorArm"
A,75,15221,"Executioner's Arm Covers",50,"Arm Armor","Armor","GroupHeavy","ArmorArm"
A,75,15222,"Executioner's Arm Covers",50,"Arm Armor","Armor","GroupHeavy","ArmorArm"
A,75,15254,"Innocent Covers",50,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
A,75,15255,"Innocent Covers",50,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
A,75,15256,"Innocent Covers",50,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
A,75,15257,"Innocent Covers",50,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
A,75,15325,"Mountaineer Bracers",50,"Arm Armor","Armor","GroupLight","ArmorArm"
A,75,15326,"Mountaineer Bracers",50,"Arm Armor","Armor","GroupLight","ArmorArm"
A,75,15327,"Mountaineer Bracers",50,"Arm Armor","Armor","GroupLight","ArmorArm"
A,75,15328,"Mountaineer Bracers",50,"Arm Armor","Armor","GroupLight","ArmorArm"
A,75,15079,"Continent Jacket",50,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
A,75,15080,"Continent Jacket",50,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
A,75,15081,"Continent Jacket",50,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
A,75,15082,"Continent Jacket",50,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
A,75,15009,"Executioner's Belt",50,"Body Armor","Armor","GroupHeavy","ArmorBody"
A,75,15010,"Executioner's Belt",50,"Body Armor","Armor","GroupHeavy","ArmorBody"
A,75,15011,"Executioner's Belt",50,"Body Armor","Armor","GroupHeavy","ArmorBody"
A,75,15012,"Executioner's Belt",50,"Body Armor","Armor","GroupHeavy","ArmorBody"
A,75,15064,"Innocent Vestment",50,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
A,75,15065,"Innocent Vestment",50,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
A,75,15066,"Innocent Vestment",50,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
A,75,15067,"Innocent Vestment",50,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
A,75,15114,"Mountaineer Chest",50,"Body Armor","Armor","GroupLight","ArmorBody"
A,75,15115,"Mountaineer Chest",50,"Body Armor","Armor","GroupLight","ArmorBody"
A,75,15116,"Mountaineer Chest",50,"Body Armor","Armor","GroupLight","ArmorBody"
A,75,15117,"Mountaineer Chest",50,"Body Armor","Armor","GroupLight","ArmorBody"
A,75,14919,"Continent Helm",50,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,75,14920,"Continent Helm",50,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,75,14921,"Continent Helm",50,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,75,14922,"Continent Helm",50,"Helm","Armor","GroupMagickMelee","ArmorHead"
A,75,14838,"Executioner's Mask",50,"Helm","Armor","GroupHeavy","ArmorHead"
A,75,14839,"Executioner's Mask",50,"Helm","Armor","GroupHeavy","ArmorHead"
A,75,14840,"Executioner's Mask",50,"Helm","Armor","GroupHeavy","ArmorHead"
A,75,14841,"Executioner's Mask",50,"Helm","Armor","GroupHeavy","ArmorHead"
A,75,14884,"Innocent Mitre",50,"Helm","Armor","GroupMagickRanged","ArmorHead"
A,75,14885,"Innocent Mitre",50,"Helm","Armor","GroupMagickRanged","ArmorHead"
A,75,14886,"Innocent Mitre",50,"Helm","Armor","GroupMagickRanged","ArmorHead"
A,75,14887,"Innocent Mitre",50,"Helm","Armor","GroupMagickRanged","ArmorHead"
A,75,14954,"Yellow Feathered Cap",50,"Helm","Armor","GroupLight","ArmorHead"
A,75,14955,"Yellow Feathered Cap",50,"Helm","Armor","GroupLight","ArmorHead"
A,75,14956,"Yellow Feathered Cap",50,"Helm","Armor","GroupLight","ArmorHead"
A,75,14957,"Yellow Feathered Cap",50,"Helm","Armor","GroupLight","ArmorHead"
A,75,15154,"Hero's Vest",50,"Inner Body Clothing","Armor","All","ClothingBody"
A,75,15155,"Hero's Vest",50,"Inner Body Clothing","Armor","All","ClothingBody"
A,75,15156,"Hero's Vest",50,"Inner Body Clothing","Armor","All","ClothingBody"
A,75,15157,"Hero's Vest",50,"Inner Body Clothing","Armor","All","ClothingBody"
A,75,15525,"Hero's Hose",50,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,75,15526,"Hero's Hose",50,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,75,15527,"Hero's Hose",50,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,75,15528,"Hero's Hose",50,"Inner Leg Clothing","Armor","All","ClothingLeg"
A,75,15450,"Continent Legs",50,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,75,15451,"Continent Legs",50,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,75,15452,"Continent Legs",50,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,75,15453,"Continent Legs",50,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
A,75,15380,"Executioner's Greaves",50,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,75,15381,"Executioner's Greaves",50,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,75,15382,"Executioner's Greaves",50,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,75,15383,"Executioner's Greaves",50,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
A,75,15415,"Innocent Shoes",50,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,75,15416,"Innocent Shoes",50,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,75,15417,"Innocent Shoes",50,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,75,15418,"Innocent Shoes",50,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
A,75,15485,"Mountaineer Shoes",50,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,75,15486,"Mountaineer Shoes",50,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,75,15487,"Mountaineer Shoes",50,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,75,15488,"Mountaineer Shoes",50,"Leg Armor","Armor","GroupLight","ArmorLeg"
A,75,15575,"Sea Eagle's Mantle",50,"Overwear","Armor","All","Overwear"
A,75,15576,"Sea Eagle's Mantle",50,"Overwear","Armor","All","Overwear"
A,75,15577,"Sea Eagle's Mantle",50,"Overwear","Armor","All","Overwear"
A,75,15578,"Sea Eagle's Mantle",50,"Overwear","Armor","All","Overwear"
A,75,14698,"Divergence",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14699,"Divergence",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14700,"Divergence",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14701,"Divergence",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14693,"Zone of Liberty",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14694,"Zone of Liberty",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14695,"Zone of Liberty",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14696,"Zone of Liberty",50,"Archistaff","Weapon","Sorcerer","WepMain"
A,75,14518,"Abridged Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14519,"Abridged Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14520,"Abridged Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14521,"Abridged Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14523,"Extension Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14524,"Extension Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14525,"Extension Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14526,"Extension Bow",50,"Bow","Weapon","Hunter","WepMain"
A,75,14473,"Kris Naga Pulse",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14474,"Kris Naga Pulse",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14475,"Kris Naga Pulse",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14476,"Kris Naga Pulse",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14468,"Protector's Spearheads",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14469,"Protector's Spearheads",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14470,"Protector's Spearheads",50,"Dagger","Weapon","Seeker","WepMain"
A,75,14471,"Protector's Spearheads",50,"Dagger","Weapon","Seeker","WepMain"
